time,animal_id,x,y,average_speed,average_acceleration,direction,m-213,m-504,m-608,m-710,m-906,c-0,c-1,c-2,c-3,c-4,c-5,c-6,c-7,c-8,c-9
22878,m-710,44.9000,428.2000,1.8129,-0.0040,-100.6197,0.1351,0.2340,0.1709,0.0000,0.1218,-1,166,156,117,77,69,0,0,0,0
22878,m-906,39.3000,472.3000,1.2526,-0.0107,-129.8056,0.1969,0.3500,0.2884,0.1218,0.0000,218,166,156,117,77,69,0,0,0,0
22879,m-213,30.7000,421.5000,1.2857,-0.0152,-90.0000,0.0000,0.2545,0.1861,0.0742,0.1045,219,167,157,123,93,80,35,0,0,0
22879,m-504,90.5000,398.5000,2.8259,0.0050,-38.2902,0.2545,0.0000,0.1293,0.2083,0.3125,-1,-1,158,124,94,79,0,0,0,0
22879,m-608,77.0000,339.4000,2.2640,-0.0046,-65.2249,0.1861,0.1293,0.0000,0.1528,0.2586,-1,-1,159,126,95,78,34,0,0,0
22879,m-710,44.8000,426.6000,1.8529,-0.0027,-93.5763,0.0742,0.2083,0.1528,0.0000,0.1107,-1,166,156,117,77,69,0,0,0,0
22879,m-906,38.8000,471.4000,1.3599,-0.0122,-119.0546,0.1045,0.3125,0.2586,0.1107,0.0000,218,166,156,117,77,69,0,0,0,0
22880,m-213,30.5000,421.0000,1.4380,-0.0188,-111.8014,0.0000,0.2736,0.2104,0.0663,0.0730,219,167,157,123,93,80,35,0,0,0
22880,m-504,92.6000,396.7000,2.7761,0.0057,-40.6013,0.2736,0.0000,0.1203,0.2139,0.3064,-1,-1,-1,124,94,79,0,0,0,0
22880,m-608,78.1000,337.0000,2.3101,-0.0126,-65.3764,0.2104,0.1203,0.0000,0.1655,0.2639,-1,169,159,126,95,78,34,0,0,0
22880,m-710,44.5000,425.0000,1.8803,-0.0009,-100.6197,0.0663,0.2139,0.1655,0.0000,0.1007,-1,166,156,117,77,69,0,0,0,0
22880,m-906,38.2000,470.5000,1.4819,-0.0137,-123.6901,0.0730,0.3064,0.2639,0.1007,0.0000,218,166,156,117,77,69,0,0,0,0
22881,m-213,30.2000,420.4000,1.6259,-0.0192,-116.5651,0.0000,0.2671,0.2139,0.0679,0.0717,219,167,157,123,93,80,35,0,0,0
22881,m-504,94.8000,394.8000,2.7188,0.0050,-40.8151,0.2671,0.0000,0.1136,0.2008,0.3044,-1,-1,-1,124,94,79,0,0,0,0
22881,m-608,79.0000,334.9000,2.4363,-0.0152,-66.8014,0.2139,0.1136,0.0000,0.1629,0.2696,-1,169,159,126,95,78,34,0,0,0
22881,m-710,44.3000,423.2000,1.8895,-0.0019,-96.3402,0.0679,0.2008,0.1629,0.0000,0.1120,-1,166,156,117,77,69,0,0,0,0
22881,m-906,37.5000,469.6000,1.6187,-0.0151,-127.8750,0.0717,0.3044,0.2696,0.1120,0.0000,218,166,156,117,77,69,0,0,0,0
22882,m-213,29.9000,419.6000,1.8177,-0.0210,-110.5560,0.0000,0.2398,0.1985,0.0388,0.0805,219,167,157,123,93,80,35,0,0,0
22882,m-504,97.2000,392.7000,2.6686,0.0042,-41.1859,0.2398,0.0000,0.1126,0.2027,0.2946,-1,-1,-1,-1,94,79,0,0,0,0
22882,m-608,79.8000,332.8000,2.5886,-0.0200,-69.1455,0.1985,0.1126,0.0000,0.1715,0.2670,-1,169,159,126,95,78,34,0,0,0
22882,m-710,44.0000,421.3000,1.9081,-0.0051,-98.9726,0.0388,0.2027,0.1715,0.0000,0.1031,-1,166,156,117,77,69,0,0,0,0
22882,m-906,36.8000,468.7000,1.7694,-0.0161,-127.8750,0.0805,0.2946,0.2670,0.1031,0.0000,218,166,156,117,77,69,0,0,0,0
22883,m-213,29.4000,418.5000,2.0280,-0.0241,-114.4440,0.0000,0.2384,0.2029,0.0465,0.0755,219,167,157,123,93,80,35,0,0,0
22883,m-504,99.6000,390.6000,2.6263,0.0035,-41.1859,0.2384,0.0000,0.1174,0.1999,0.2875,-1,-1,-1,-1,94,79,0,0,0,0
22883,m-608,80.5000,330.8000,2.7890,-0.0204,-70.7100,0.2029,0.1174,0.0000,0.1807,0.2676,-1,169,159,126,95,78,34,0,0,0
22883,m-710,43.7000,419.5000,1.9590,-0.0084,-99.4623,0.0465,0.1999,0.1807,0.0000,0.1014,-1,166,156,117,77,69,0,0,0,0
22883,m-906,36.1000,467.8000,1.9300,-0.0134,-127.8750,0.0755,0.2875,0.2676,0.1014,0.0000,218,166,156,117,77,69,0,0,0,0
22884,m-213,29.0000,417.4000,2.2694,-0.0249,-109.9831,0.0000,0.2174,0.1947,0.0510,0.0775,219,167,157,123,93,80,35,0,0,0
22884,m-504,102.1000,388.3000,2.5914,0.0005,-42.6141,0.2174,0.0000,0.1238,0.1853,0.2676,-1,-1,-1,-1,94,79,0,0,0,0
22884,m-608,81.2000,328.8000,2.9934,-0.0198,-70.7100,0.1947,0.1238,0.0000,0.1867,0.2639,-1,169,159,126,95,78,34,0,0,0
22884,m-710,43.5000,417.7000,2.0427,-0.0082,-96.3402,0.0510,0.1853,0.1867,0.0000,0.0971,-1,166,156,117,77,69,0,0,0,0
22884,m-906,35.4000,466.7000,2.0644,-0.0105,-122.4712,0.0775,0.2676,0.2639,0.0971,0.0000,218,166,156,117,77,69,0,0,0,0
22885,m-213,28.8000,416.0000,2.5180,-0.0245,-98.1301,0.0000,0.1877,0.1730,0.0527,0.1033,219,167,157,123,93,80,35,0,0,0
22885,m-504,104.5000,386.1000,2.5860,-0.0030,-42.5104,0.1877,0.0000,0.1409,0.1905,0.2667,-1,-1,-1,127,94,79,0,0,0,0
22885,m-608,81.8000,326.8000,3.1918,-0.0199,-73.3008,0.1730,0.1409,0.0000,0.1973,0.2666,-1,169,159,126,95,78,34,0,0,0
22885,m-710,43.2000,415.9000,2.1250,-0.0108,-99.4623,0.0527,0.1905,0.1973,0.0000,0.0916,-1,166,156,117,77,69,0,0,0,0
22885,m-906,34.7000,465.6000,2.1694,-0.0096,-122.4712,0.1033,0.2667,0.2666,0.0916,0.0000,218,166,156,117,77,69,0,0,0,0
22886,m-213,28.7000,414.4000,2.7626,-0.0206,-93.5763,0.0000,0.1774,0.1670,0.0688,0.1045,-1,167,157,123,93,80,35,0,0,0
22886,m-504,106.6000,384.1000,2.6161,-0.0057,-43.6028,0.1774,0.0000,0.1507,0.1722,0.2419,-1,-1,160,127,94,79,0,0,0,0
22886,m-608,82.4000,324.9000,3.3906,-0.0176,-72.4744,0.1670,0.1507,0.0000,0.2005,0.2623,-1,169,159,126,95,78,34,0,0,0
22886,m-710,43.1000,414.1000,2.2333,-0.0092,-93.1798,0.0688,0.1722,0.2005,0.0000,0.0855,-1,166,156,117,77,69,0,0,0,0
22886,m-906,34.2000,464.4000,2.2650,-0.0102,-112.6199,0.1045,0.2419,0.2623,0.0855,0.0000,218,166,156,117,77,69,0,0,0,0
22887,m-213,28.8000,412.6000,2.9686,-0.0204,-86.8202,0.0000,0.1714,0.1595,0.0831,0.1148,-1,167,157,123,93,80,35,0,0,0
22887,m-504,108.4000,382.5000,2.6736,-0.0104,-41.6335,0.1714,0.0000,0.1652,0.1694,0.2345,-1,170,160,127,94,79,0,0,0,0
22887,m-608,83.0000,322.9000,3.5667,-0.0135,-73.3008,0.1595,0.1652,0.0000,0.2057,0.2615,-1,169,159,126,95,78,34,0,0,0
22887,m-710,43.1000,412.2000,2.3249,-0.0104,-90.0000,0.0831,0.1694,0.2057,0.0000,0.0823,-1,166,156,117,77,69,0,0,0,0
22887,m-906,33.8000,463.1000,2.3667,-0.0087,-107.1027,0.1148,0.2345,0.2615,0.0823,0.0000,218,166,156,117,77,69,0,0,0,0
22888,m-213,29.1000,410.9000,3.1730,-0.0190,-79.9920,0.0000,0.1632,0.1530,0.0989,0.1245,-1,167,157,123,93,80,35,0,0,0
22888,m-504,110.0000,381.1000,2.7773,-0.0102,-41.1859,0.1632,0.0000,0.1690,0.1713,0.2217,-1,170,160,127,94,79,0,0,0,0
22888,m-608,83.7000,320.6000,3.7020,-0.0074,-73.0725,0.1530,0.1690,0.0000,0.2093,0.2597,-1,-1,159,126,95,78,34,0,0,0
22888,m-710,43.1000,410.2000,2.4286,-0.0127,-90.0000,0.0989,0.1713,0.2093,0.0000,0.0730,-1,166,156,117,77,69,0,0,0,0
22888,m-906,33.5000,461.4000,2.4537,-0.0055,-100.0080,0.1245,0.2217,0.2597,0.0730,0.0000,-1,166,156,117,77,69,0,0,0,0
22889,m-213,29.6000,409.1000,3.3631,-0.0184,-74.4759,0.0000,0.1522,0.1475,0.1085,0.1351,-1,167,157,123,93,80,35,0,0,0
22889,m-504,111.5000,379.6000,2.8791,-0.0103,-45.0000,0.1522,0.0000,0.1584,0.1570,0.2018,-1,170,160,127,94,79,0,0,0,0
22889,m-608,84.6000,318.1000,3.7765,-0.0030,-70.2011,0.1475,0.1584,0.0000,0.2050,0.2586,-1,-1,159,126,95,78,34,0,0,0
22889,m-710,43.2000,408.2000,2.5553,-0.0150,-87.1376,0.1085,0.1570,0.2050,0.0000,0.0693,-1,166,156,117,77,69,0,0,0,0
22889,m-906,33.4000,459.3000,2.5091,-0.0061,-92.7263,0.1351,0.2018,0.2586,0.0693,0.0000,-1,166,156,117,77,69,0,0,0,0
22890,m-213,30.4000,407.2000,3.5469,-0.0122,-67.1663,0.0000,0.1520,0.1428,0.1201,0.1494,-1,167,157,123,93,80,35,0,0,0
22890,m-504,113.2000,378.1000,2.9826,-0.0099,-41.4237,0.1520,0.0000,0.1566,0.1639,0.2006,-1,170,160,127,94,79,0,0,0,0
22890,m-608,85.7000,315.2000,3.8065,0.0050,-69.2277,0.1428,0.1566,0.0000,0.1958,0.2545,-1,-1,-1,-1,95,78,34,0,0,0
22890,m-710,43.3000,406.3000,2.7052,-0.0168,-86.9872,0.1201,0.1639,0.1958,0.0000,0.0689,-1,166,156,117,77,69,0,0,0,0
22890,m-906,33.5000,457.0000,2.5701,-0.0056,-87.5104,0.1494,0.2006,0.2545,0.0689,0.0000,-1,166,156,117,77,69,0,0,0,0
22891,m-213,31.5000,404.9000,3.6690,-0.0100,-64.4400,0.0000,0.1445,0.1411,0.1188,0.1567,-1,-1,157,123,93,80,35,0,0,0
22891,m-504,114.8000,376.4000,3.0820,-0.0095,-46.7357,0.1445,0.0000,0.1381,0.1522,0.1901,-1,-1,160,127,94,79,0,0,0,0
22891,m-608,87.0000,311.9000,3.7564,0.0050,-68.4986,0.1411,0.1381,0.0000,0.1800,0.2471,-1,-1,-1,-1,-1,78,34,0,0,0
22891,m-710,43.4000,404.4000,2.8727,-0.0134,-86.9872,0.1188,0.1522,0.1800,0.0000,0.0730,-1,166,156,117,77,69,0,0,0,0
22891,m-906,33.7000,454.5000,2.6261,-0.0083,-85.4261,0.1567,0.1901,0.2471,0.0730,0.0000,-1,-1,156,117,77,69,0,0,0,0
22892,m-213,32.7000,402.4000,3.7686,-0.0042,-64.3590,0.0000,0.1469,0.1421,0.1116,0.1529,-1,-1,-1,123,93,80,35,0,0,0
22892,m-504,116.7000,374.5000,3.1769,-0.0118,-45.0000,0.1469,0.0000,0.1312,0.1513,0.1842,-1,-1,160,127,94,79,0,0,0,0
22892,m-608,88.4000,308.4000,3.7064,0.0063,-68.1986,0.1421,0.1312,0.0000,0.1670,0.2364,-1,-1,-1,-1,-1,78,34,0,0,0
22892,m-710,43.6000,402.3000,3.0065,-0.0122,-84.5597,0.1116,0.1513,0.1670,0.0000,0.0767,-1,166,156,117,77,69,0,0,0,0
22892,m-906,34.2000,451.9000,2.7092,-0.0119,-79.1145,0.1529,0.1842,0.2364,0.0767,0.0000,-1,-1,156,117,77,69,0,0,0,0
22893,m-213,34.1000,399.4000,3.8109,-0.0002,-64.9831,0.0000,0.1388,0.1442,0.0961,0.1446,-1,-1,-1,-1,93,80,35,0,0,0
22893,m-504,118.5000,372.4000,3.2947,-0.0112,-49.3987,0.1388,0.0000,0.1158,0.1356,0.1793,-1,-1,-1,127,94,79,0,0,0,0
22893,m-608,90.0000,304.6000,3.6434,0.0031,-67.1663,0.1442,0.1158,0.0000,0.1557,0.2274,-1,-1,-1,-1,-1,-1,34,0,0,0
22893,m-710,44.0000,400.0000,3.1282,-0.0101,-80.1342,0.0961,0.1356,0.1557,0.0000,0.0749,-1,-1,156,117,77,69,0,0,0,0
22893,m-906,34.7000,449.2000,2.8285,-0.0161,-79.5085,0.1446,0.1793,0.2274,0.0749,0.0000,-1,-1,161,117,77,69,0,0,0,0
22894,m-213,35.5000,396.1000,3.8130,0.0011,-67.0113,0.0000,0.1357,0.1455,0.0813,0.1266,-1,-1,-1,-1,-1,80,35,0,0,0
22894,m-504,120.5000,370.1000,3.4067,-0.0119,-48.9909,0.1357,0.0000,0.1110,0.1360,0.1784,-1,-1,-1,127,94,79,0,0,0,0
22894,m-608,91.7000,300.8000,3.6119,-0.0009,-65.8978,0.1455,0.1110,0.0000,0.1517,0.2200,-1,-1,-1,-1,-1,-1,34,0,0,0
22894,m-710,44.5000,397.4000,3.2296,-0.0135,-79.1145,0.0813,0.1360,0.1517,0.0000,0.0714,-1,-1,156,117,77,69,0,0,0,0
22894,m-906,35.2000,446.6000,2.9892,-0.0216,-79.1145,0.1266,0.1784,0.2200,0.0714,0.0000,-1,-1,161,117,77,69,0,0,0,0
22895,m-213,37.0000,392.5000,3.8025,0.0022,-67.3801,0.0000,0.1286,0.1454,0.0647,0.1044,-1,-1,-1,-1,-1,-1,35,0,0,0
22895,m-504,122.5000,367.6000,3.5257,-0.0128,-51.3402,0.1286,0.0000,0.1068,0.1332,0.1719,-1,-1,-1,-1,94,79,0,0,0,0
22895,m-608,93.4000,297.1000,3.6207,-0.0049,-65.3231,0.1454,0.1068,0.0000,0.1497,0.2139,-1,-1,-1,-1,-1,-1,34,0,0,0
22895,m-710,45.0000,394.8000,3.3649,-0.0119,-79.1145,0.0647,0.1332,0.1497,0.0000,0.0682,-1,-1,156,117,77,69,0,0,0,0
22895,m-906,35.7000,444.3000,3.2056,-0.0249,-77.7352,0.1044,0.1719,0.2139,0.0682,0.0000,-1,-1,161,117,77,69,0,0,0,0
22896,m-213,38.4000,388.7000,3.7803,-0.0041,-69.7751,0.0000,0.1277,0.1448,0.0421,0.0828,-1,-1,-1,-1,-1,81,35,0,0,0
22896,m-504,124.5000,365.1000,3.6533,-0.0131,-51.3402,0.1277,0.0000,0.1069,0.1297,0.1699,-1,-1,-1,-1,94,79,0,0,0,0
22896,m-608,95.1000,293.5000,3.6698,-0.0080,-64.7223,0.1448,0.1069,0.0000,0.1479,0.2115,-1,-1,-1,-1,-1,82,34,0,0,0
22896,m-710,45.7000,392.0000,3.4843,-0.0149,-75.9638,0.0421,0.1297,0.1479,0.0000,0.0662,-1,-1,-1,117,77,69,0,0,0,0
22896,m-906,36.2000,442.1000,3.4551,-0.0220,-77.1957,0.0828,0.1699,0.2115,0.0662,0.0000,-1,-1,161,117,77,69,0,0,0,0
22897,m-213,39.8000,385.1000,3.8212,-0.0085,-68.7495,0.0000,0.1268,0.1441,0.0289,0.0755,-1,-1,-1,-1,-1,81,35,0,0,0
22897,m-504,126.4000,362.8000,3.7844,-0.0086,-50.4403,0.1268,0.0000,0.1101,0.1281,0.1687,-1,-1,-1,-1,94,79,0,0,0,0
22897,m-608,96.7000,290.0000,3.7502,-0.0077,-65.4328,0.1441,0.1101,0.0000,0.1465,0.2108,-1,-1,-1,-1,-1,82,34,0,0,0
22897,m-710,46.5000,389.3000,3.6328,-0.0121,-73.4956,0.0289,0.1281,0.1465,0.0000,0.0669,-1,-1,-1,117,77,69,0,0,0,0
22897,m-906,36.8000,439.8000,3.6753,-0.0190,-75.3791,0.0755,0.1687,0.2108,0.0669,0.0000,-1,-1,161,117,77,69,0,0,0,0
22898,m-213,41.2000,381.6000,3.9060,-0.0113,-68.1986,0.0000,0.1218,0.1442,0.0251,0.0744,-1,-1,-1,-1,-1,81,35,0,0,0
22898,m-504,128.2000,360.2000,3.8706,-0.0040,-55.3048,0.1218,0.0000,0.1063,0.1213,0.1632,-1,-1,-1,-1,94,79,0,0,0,0
22898,m-608,98.3000,286.6000,3.8272,-0.0113,-64.7989,0.1442,0.1063,0.0000,0.1470,0.2121,-1,-1,-1,-1,96,82,34,0,0,0
22898,m-710,47.4000,386.4000,3.7535,-0.0084,-72.7585,0.0251,0.1213,0.1470,0.0000,0.0687,-1,-1,-1,117,77,69,0,0,0,0
22898,m-906,37.5000,437.3000,3.8651,-0.0150,-74.3578,0.0744,0.1632,0.2121,0.0687,0.0000,-1,-1,161,117,77,69,0,0,0,0
22899,m-213,42.6000,378.1000,4.0194,-0.0113,-68.1986,0.0000,0.1250,0.1436,0.0255,0.0738,-1,-1,-1,-1,-1,81,35,0,0,0
22899,m-504,130.1000,357.7000,3.9102,-0.0001,-52.7652,0.1250,0.0000,0.1099,0.1176,0.1632,-1,-1,-1,-1,94,79,0,0,0,0
22899,m-608,99.7000,283.5000,3.9398,-0.0132,-65.6955,0.1436,0.1099,0.0000,0.1458,0.2119,-1,-1,-1,-1,96,82,34,0,0,0
22899,m-710,48.7000,383.4000,3.8371,-0.0068,-66.5713,0.0255,0.1176,0.1458,0.0000,0.0721,-1,-1,-1,-1,77,69,0,0,0,0
22899,m-906,38.4000,434.8000,4.0156,-0.0131,-70.2011,0.0738,0.1632,0.2119,0.0721,0.0000,-1,-1,161,117,77,69,0,0,0,0
22900,m-213,44.1000,374.5000,4.1323,-0.0097,-67.3801,0.0000,0.1250,0.1427,0.0308,0.0770,-1,-1,-1,-1,-1,83,35,0,0,0
22900,m-504,132.0000,355.0000,3.9111,-0.0003,-54.8658,0.1250,0.0000,0.1106,0.1152,0.1678,-1,-1,-1,-1,94,79,0,0,0,0
22900,m-608,101.1000,280.4000,4.0714,-0.0181,-65.6955,0.1427,0.1106,0.0000,0.1467,0.2134,-1,-1,-1,-1,96,82,34,0,0,0
22900,m-710,50.1000,380.3000,3.9051,-0.0045,-65.6955,0.0308,0.1152,0.1467,0.0000,0.0783,-1,-1,-1,-1,77,69,0,0,0,0
22900,m-906,39.2000,432.0000,4.1464,-0.0101,-74.0546,0.0770,0.1678,0.2134,0.0783,0.0000,-1,-1,-1,117,77,69,0,0,0,0
22901,m-213,45.5000,371.0000,4.2297,-0.0094,-68.1986,0.0000,0.1273,0.1416,0.0390,0.0759,-1,-1,-1,-1,-1,83,35,0,0,0
22901,m-504,133.8000,352.2000,3.9136,0.0010,-57.2648,0.1273,0.0000,0.1161,0.1127,0.1669,-1,-1,-1,-1,94,79,0,0,0,0
22901,m-608,102.3000,277.6000,4.2522,-0.0178,-66.8014,0.1416,0.1161,0.0000,0.1497,0.2122,-1,-1,-1,-1,96,82,34,0,0,0
22901,m-710,51.7000,377.1000,3.9504,-0.0071,-63.4349,0.0390,0.1127,0.1497,0.0000,0.0811,-1,-1,-1,-1,-1,69,0,0,0,0
22901,m-906,40.2000,429.1000,4.2477,-0.0046,-70.9744,0.0759,0.1669,0.2122,0.0811,0.0000,-1,-1,-1,117,77,69,0,0,0,0
22902,m-213,46.9000,367.5000,4.3240,-0.0123,-68.1986,0.0000,0.1317,0.1416,0.0452,0.0764,-1,-1,-1,-1,-1,83,35,0,0,0
22902,m-504,135.7000,349.1000,3.9036,0.0005,-58.4957,0.1317,0.0000,0.1260,0.1127,0.1690,-1,-1,-1,-1,-1,79,0,0,0,0
22902,m-608,103.6000,274.6000,4.4301,-0.0150,-66.5713,0.1416,0.1260,0.0000,0.1540,0.2128,-1,-1,-1,-1,96,82,34,0,0,0
22902,m-710,53.4000,374.1000,4.0215,-0.0056,-60.4612,0.0452,0.1127,0.1540,0.0000,0.0827,-1,-1,-1,-1,-1,69,0,0,0,0
22902,m-906,41.3000,425.8000,4.2939,0.0038,-71.5651,0.0764,0.1690,0.2128,0.0827,0.0000,-1,-1,-1,-1,-1,69,0,0,0,0
22903,m-213,48.2000,364.0000,4.4471,-0.0155,-69.6236,0.0000,0.1398,0.1419,0.0584,0.0799,-1,-1,-1,-1,-1,83,35,0,0,0
22903,m-504,137.7000,345.7000,3.8986,-0.0009,-59.5345,0.1398,0.0000,0.1366,0.1142,0.1651,-1,-1,-1,-1,-1,-1,0,0,0,0
22903,m-608,105.0000,271.4000,4.5801,-0.0090,-66.3706,0.1419,0.1366,0.0000,0.1592,0.2149,-1,-1,-1,-1,-1,82,34,0,0,0
22903,m-710,55.3000,371.1000,4.0779,-0.0037,-57.6526,0.0584,0.1142,0.1592,0.0000,0.0753,-1,-1,-1,-1,-1,69,0,0,0,0
22903,m-906,42.9000,422.2000,4.2561,0.0103,-66.0375,0.0799,0.1651,0.2149,0.0753,0.0000,-1,-1,-1,-1,-1,-1,0,0,0,0
22904,m-213,49.4000,360.6000,4.6020,-0.0190,-70.5600,0.0000,0.1510,0.1420,0.0761,0.0944,-1,-1,-1,-1,-1,83,35,0,0,0
22904,m-504,139.8000,342.1000,3.9073,-0.0005,-59.7436,0.1510,0.0000,0.1429,0.1158,0.1621,-1,-1,-1,-1,-1,-1,0,0,0,0
22904,m-608,106.6000,267.9000,4.6696,-0.0031,-65.4328,0.1420,0.1429,0.0000,0.1629,0.2203,-1,-1,-1,-1,-1,82,34,0,0,0
22904,m-710,57.4000,368.1000,4.1148,0.0023,-55.0080,0.0761,0.1158,0.1629,0.0000,0.0744,-1,-1,-1,-1,-1,69,0,0,0,0
22904,m-906,44.6000,418.3000,4.1527,0.0146,-66.4477,0.0944,0.1621,0.2203,0.0744,0.0000,-1,-1,-1,-1,-1,-1,0,0,0,0
22905,m-213,50.6000,357.0000,4.7918,-0.0186,-71.5651,0.0000,0.1668,0.1442,0.1027,0.1258,-1,-1,-1,-1,-1,83,35,0,0,0
22905,m-504,142.0000,338.3000,3.9124,-0.0036,-59.9314,0.1668,0.0000,0.1444,0.1159,0.1586,-1,-1,-1,-1,-1,-1,0,0,0,0
22905,m-608,108.5000,264.2000,4.7002,0.0015,-62.8189,0.1442,0.1444,0.0000,0.1658,0.2273,-1,-1,-1,-1,-1,-1,34,0,0,0
22905,m-710,59.8000,364.9000,4.0918,0.0053,-53.1301,0.1027,0.1159,0.1658,0.0000,0.0717,-1,-1,-1,-1,-1,-1,0,0,0,0
22905,m-906,46.7000,414.3000,4.0070,0.0139,-62.3005,0.1258,0.1586,0.2273,0.0717,0.0000,-1,-1,-1,-1,-1,-1,0,0,0,0
22906,m-213,51.9000,353.4000,4.9782,-0.0161,-70.1448,0.0000,0.1796,0.1484,0.1271,0.1599,-1,-1,-1,-1,-1,83,35,0,0,0
22906,m-504,144.2000,334.4000,3.9483,-0.0051,-60.5725,0.1796,0.0000,0.1404,0.1141,0.1580,-1,-1,-1,-1,-1,-1,0,0,0,0
22906,m-608,110.5000,260.2000,4.6856,0.0033,-63.4349,0.1484,0.1404,0.0000,0.1685,0.2336,-1,-1,-1,-1,-1,-1,34,0,0,0
22906,m-710,62.2000,361.6000,4.0384,0.0062,-53.9726,0.1271,0.1141,0.1685,0.0000,0.0703,-1,-1,-1,-1,-1,-1,0,0,0,0
22906,m-906,49.1000,410.2000,3.8679,0.0106,-59.6568,0.1599,0.1580,0.2336,0.0703,0.0000,-1,-1,-1,-1,-1,-1,36,0,0,0
22907,m-213,53.1000,349.3000,5.1392,-0.0095,-73.6861,0.0000,0.1912,0.1591,0.1562,0.1922,-1,-1,-1,-1,-1,-1,35,0,0,0
22907,m-504,146.2000,330.6000,3.9991,-0.0091,-62.2415,0.1912,0.0000,0.1337,0.1137,0.1603,-1,-1,-1,-1,-1,-1,0,0,0,0
22907,m-608,112.7000,256.1000,4.6530,0.0022,-61.7826,0.1591,0.1337,0.0000,0.1700,0.2379,-1,-1,-1,-1,-1,-1,37,0,0,0
22907,m-710,64.7000,358.1000,3.9760,0.0057,-54.4623,0.1562,0.1137,0.1700,0.0000,0.0708,-1,-1,-1,-1,-1,-1,0,0,0,0
22907,m-906,51.5000,406.3000,3.7623,0.0111,-58.3925,0.1922,0.1603,0.2379,0.0708,0.0000,-1,-1,-1,-1,-1,-1,36,0,0,0
22908,m-213,54.5000,344.9000,5.2341,-0.0076,-72.3499,0.0000,0.1906,0.1659,0.1723,0.2155,-1,-1,-1,-1,-1,-1,35,0,0,0
22908,m-504,148.0000,327.0000,4.0906,-0.0135,-63.4349,0.1906,0.0000,0.1260,0.1151,0.1665,-1,-1,-1,-1,-1,84,0,0,0,0
22908,m-608,115.0000,252.2000,4.6307,0.0027,-59.4703,0.1659,0.1260,0.0000,0.1716,0.2432,-1,-1,-1,-1,-1,-1,37,0,0,0
22908,m-710,67.1000,354.6000,3.9193,0.0030,-55.5610,0.1723,0.1151,0.1716,0.0000,0.0728,-1,-1,-1,-1,-1,-1,0,0,0,0
22908,m-906,53.9000,402.5000,3.6512,0.0069,-57.7244,0.2155,0.1665,0.2432,0.0728,0.0000,-1,-1,-1,-1,-1,-1,36,0,0,0
22909,m-213,55.9000,340.2000,5.3098,-0.0063,-73.4127,0.0000,0.1866,0.1726,0.1856,0.2350,-1,-1,-1,-1,-1,-1,-1,0,0,0
22909,m-504,149.7000,323.9000,4.2258,-0.0091,-61.2602,0.1866,0.0000,0.1166,0.1187,0.1760,-1,-1,-1,-1,97,84,0,0,0,0
22909,m-608,117.3000,248.3000,4.6034,0.0060,-59.4703,0.1726,0.1166,0.0000,0.1722,0.2466,-1,-1,-1,-1,-1,-1,37,0,0,0
22909,m-710,69.4000,351.2000,3.8896,0.0027,-55.9228,0.1856,0.1187,0.1722,0.0000,0.0750,-1,-1,-1,-1,-1,-1,0,0,0,0
22909,m-906,56.3000,399.1000,3.5817,0.0039,-54.7824,0.2350,0.1760,0.2466,0.0750,0.0000,-1,-1,-1,-1,-1,-1,36,0,0,0
22910,m-213,57.4000,335.4000,5.3731,-0.0079,-72.6460,0.0000,0.1818,0.1813,0.1943,0.2477,-1,-1,-1,-1,-1,-1,-1,0,0,0
22910,m-504,151.1000,320.9000,4.3167,-0.0045,-64.9831,0.1818,0.0000,0.1125,0.1240,0.1846,-1,-1,-1,-1,97,84,0,0,0,0
22910,m-608,119.8000,244.3000,4.5435,0.0101,-57.9946,0.1813,0.1125,0.0000,0.1706,0.2459,-1,-1,-1,-1,-1,-1,-1,0,0,0
22910,m-710,71.5000,347.7000,3.8622,0.0022,-59.0362,0.1943,0.1240,0.1706,0.0000,0.0771,-1,-1,-1,-1,-1,-1,0,0,0,0
22910,m-906,58.8000,395.7000,3.5425,-0.0005,-53.6732,0.2477,0.1846,0.2459,0.0771,0.0000,-1,-1,-1,-1,-1,-1,36,0,0,0
22911,m-213,58.9000,330.9000,5.4523,-0.0073,-71.5651,0.0000,0.1849,0.1950,0.2058,0.2560,-1,-1,-1,-1,-1,-1,-1,0,0,0
22911,m-504,152.6000,317.9000,4.3620,-0.0000,-63.4349,0.1849,0.0000,0.1096,0.1267,0.1856,-1,-1,-1,-1,97,84,0,0,0,0
22911,m-608,122.4000,240.2000,4.4429,0.0151,-57.6193,0.1950,0.1096,0.0000,0.1670,0.2402,-1,-1,-1,-1,-1,-1,-1,0,0,0
22911,m-710,73.5000,344.2000,3.8399,0.0053,-60.2551,0.2058,0.1267,0.1670,0.0000,0.0761,-1,-1,-1,-1,-1,-1,0,0,0,0
22911,m-906,61.2000,392.4000,3.5478,-0.0072,-53.9726,0.2560,0.1856,0.2402,0.0761,0.0000,-1,-1,-1,-1,-1,-1,36,0,0,0
22912,m-213,60.3000,326.4000,5.5251,-0.0006,-72.7185,0.0000,0.1931,0.2161,0.2209,0.2570,-1,-1,-1,-1,-1,-1,-1,0,0,0
22912,m-504,154.3000,314.8000,4.3620,0.0031,-61.2602,0.1931,0.0000,0.1099,0.1296,0.1793,-1,-1,-1,-1,-1,84,0,0,0,0
